Week Ending,Provider State,Residents Total Admissions COVID-19,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases
2020-10-04,CT,2658.0,6552.0,2839.0,5014.0,1890.0,24274.0,18972.0,352.0,670.0,3180.0,1463.0,14.0,45.0,0.0,72326.10000000003,20947.09999999999,5396.500000000002
2020-10-04,DC,346.0,493.0,331.0,296.0,93.0,2584.0,1995.0,0.0,0.0,327.0,110.0,6.0,15.0,0.0,4156.4,968.5999999999999,373.7
2020-10-04,DE,357.0,908.0,446.0,663.0,250.0,4826.0,3529.0,501.0,214.0,636.0,366.0,1.0,7.0,0.0,9419.0,2558.2999999999993,1047.1
2020-10-04,FL,9277.0,17254.0,7422.0,10662.0,3201.0,80870.0,62050.0,8384.0,22761.0,19141.0,6438.0,57.0,243.0,42.0,204716.59999999977,39669.399999999994,12160.500000000004
2020-10-04,GA,2957.0,9688.0,4904.0,5339.0,1845.0,38174.0,27517.0,3278.0,15546.0,6610.0,3639.0,22.0,102.0,9.0,125772.40000000004,24782.499999999985,9248.900000000001
2020-10-04,GU,0.0,0.0,1.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04,HI,43.0,184.0,514.0,379.0,44.0,4201.0,3249.0,196.0,2237.0,152.0,533.0,2.0,110.0,20.0,2524.9999999999995,707.9999999999999,143.8
2020-10-04,IA,664.0,2744.0,2888.0,3633.0,657.0,28771.0,20480.0,5673.0,20691.0,2957.0,5244.0,19.0,109.0,2.0,58093.50000000001,13893.60000000001,4319.4
2020-10-04,ID,154.0,777.0,382.0,528.0,115.0,5947.0,3770.0,342.0,1616.0,790.0,814.0,0.0,25.0,0.0,18119.499999999993,3026.8,417.70000000000005
2020-10-04,IL,5875.0,12365.0,6352.0,10737.0,3225.0,86933.0,57191.0,2164.0,6331.0,9362.0,6065.0,46.0,382.0,37.0,149808.00000000003,38285.500000000015,16894.29999999999
2020-10-04,IN,1551.0,5909.0,2650.0,5403.0,1781.0,50202.0,33936.0,5423.0,18808.0,4781.0,2686.0,25.0,194.0,5.0,90791.29999999996,30204.20000000002,10654.4
2020-10-04,KS,530.0,1660.0,1581.0,2172.0,329.0,20662.0,15609.0,1993.0,11997.0,1860.0,2870.0,3.0,25.0,0.0,33233.59999999999,6972.000000000002,2167.5
2020-10-04,KY,1215.0,3561.0,1471.0,2997.0,633.0,26361.0,20509.0,542.0,290.0,2830.0,1917.0,11.0,227.0,0.0,50715.600000000035,9928.100000000004,2311.8999999999996
2020-10-04,LA,2439.0,7973.0,1365.0,4978.0,1815.0,33500.0,22040.0,482.0,724.0,6252.0,1415.0,31.0,157.0,24.0,128380.79999999986,24347.00000000001,8984.399999999998
2020-10-04,MA,4331.0,10715.0,4263.0,7869.0,3580.0,42420.0,30697.0,379.0,359.0,6548.0,2103.0,21.0,114.0,7.0,131534.50000000003,43255.000000000015,20866.59999999998
2020-10-04,MD,2174.0,5430.0,1785.0,4442.0,1283.0,27163.0,20230.0,189.0,522.0,3851.0,1619.0,26.0,338.0,0.0,58113.90000000001,13790.900000000001,6561.2000000000035
2020-10-04,ME,63.0,293.0,648.0,990.0,52.0,6614.0,5718.0,80.0,70.0,218.0,999.0,0.0,6.0,0.0,4581.1,826.2,234.40000000000003
2020-10-04,MI,2993.0,4500.0,2848.0,12550.0,1591.0,39525.0,31625.0,1011.0,2065.0,4964.0,7635.0,35.0,288.0,0.0,56225.50000000003,20113.200000000008,10709.300000000001
2020-10-04,MN,1213.0,2682.0,2300.0,4291.0,803.0,27387.0,21043.0,774.0,3770.0,2991.0,5850.0,13.0,51.0,39.0,45029.09999999998,13135.000000000004,4604.7
2020-10-04,MO,1349.0,6942.0,2707.0,5257.0,1103.0,54525.0,34450.0,6152.0,16366.0,5221.0,3309.0,15.0,3.0,0.0,100044.0,15232.999999999998,6272.800000000004
2020-10-04,MS,803.0,4996.0,2442.0,2354.0,1002.0,17794.0,13634.0,2699.0,11598.0,3737.0,2449.0,29.0,31.0,3.0,75029.9,15615.399999999998,3886.8999999999996
2020-10-04,MT,91.0,127.0,222.0,443.0,19.0,5734.0,3500.0,305.0,1195.0,192.0,636.0,2.0,0.0,0.0,2802.4999999999995,430.4000000000001,250.39999999999998
2020-10-04,NC,1996.0,7038.0,3429.0,5972.0,1393.0,44561.0,32144.0,3076.0,6891.0,5115.0,3376.0,29.0,70.0,8.0,94128.29999999999,20039.7,7098.8
2020-10-04,ND,94.0,689.0,289.0,1004.0,127.0,5744.0,4706.0,39.0,50.0,1154.0,1466.0,4.0,0.0,0.0,11008.800000000003,1725.3999999999999,650.4
2020-10-04,NE,350.0,949.0,964.0,1989.0,235.0,14576.0,9900.0,3636.0,13811.0,1112.0,2476.0,2.0,28.0,0.0,20768.600000000002,5351.7,1154.8999999999996
2020-10-04,NH,216.0,1086.0,946.0,1346.0,274.0,7331.0,5788.0,83.0,52.0,588.0,1210.0,2.0,15.0,0.0,10962.4,2862.0,606.2999999999998
2020-10-04,NJ,5997.0,12947.0,3894.0,8829.0,4167.0,51641.0,34431.0,403.0,977.0,7784.0,2137.0,102.0,408.0,27.0,127807.49999999993,42013.70000000003,16379.100000000002
2020-10-04,NM,421.0,645.0,200.0,899.0,192.0,6775.0,4716.0,116.0,63.0,532.0,211.0,1.0,0.0,0.0,9579.2,3620.4,1161.1999999999998
2020-10-04,NV,863.0,1267.0,1186.0,704.0,209.0,6669.0,4723.0,211.0,1093.0,1071.0,984.0,6.0,201.0,31.0,15507.4,2770.2,628.5999999999998
2020-10-04,NY,9866.0,13424.0,7385.0,15739.0,4671.0,111843.0,89503.0,3949.0,9523.0,15400.0,4184.0,55.0,1643.0,204.0,89404.9,30190.499999999978,27175.699999999993
2020-10-04,OH,3628.0,9251.0,4944.0,11369.0,2170.0,84452.0,64290.0,5324.0,11535.0,7054.0,4117.0,24.0,579.0,55.0,143532.6999999999,34087.100000000006,13654.999999999998
2020-10-04,OK,815.0,2351.0,1330.0,2184.0,374.0,27457.0,16142.0,2167.0,12788.0,1996.0,1963.0,13.0,66.0,18.0,45451.399999999994,7116.000000000001,1940.5000000000002
2020-10-04,OR,463.0,478.0,819.0,1776.0,94.0,9439.0,6674.0,384.0,1553.0,508.0,1003.0,0.0,6.0,0.0,9817.4,2011.2,322.4
2020-10-04,PA,4433.0,13784.0,9818.0,24326.0,3914.0,85372.0,65180.0,2328.0,6936.0,8290.0,8024.0,25.0,330.0,25.0,150738.20000000004,43263.69999999998,14861.000000000002
2020-10-04,PR,3.0,8.0,2.0,3.0,0.0,182.0,74.0,4.0,0.0,16.0,11.0,0.0,12.0,0.0,550.0,0.0,0.0
2020-10-04,RI,695.0,1908.0,692.0,1341.0,563.0,8397.0,6243.0,131.0,91.0,1172.0,513.0,7.0,15.0,0.0,22239.299999999996,6516.099999999999,1600.9999999999998
2020-10-04,SC,1722.0,5464.0,2678.0,3464.0,1006.0,19943.0,14997.0,2556.0,9412.0,3618.0,2527.0,15.0,22.0,0.0,66040.40000000001,12143.500000000002,4194.900000000001
2020-10-04,SD,144.0,438.0,430.0,832.0,101.0,6510.0,5205.0,914.0,4091.0,682.0,1197.0,3.0,5.0,4.0,9494.999999999998,1879.2,804.6999999999999
2020-10-04,TN,1448.0,4374.0,1967.0,5144.0,649.0,35933.0,24053.0,2087.0,2995.0,4931.0,2015.0,7.0,199.0,36.0,58176.09999999998,9026.800000000005,3300.8999999999996
2020-10-04,TX,6418.0,21396.0,6869.0,12203.0,3805.0,131631.0,76294.0,9360.0,46592.0,16431.0,6300.0,74.0,439.0,103.0,338262.29999999964,66972.39999999998,17306.9
2020-10-04,UT,662.0,724.0,572.0,557.0,149.0,7713.0,5002.0,717.0,6424.0,927.0,730.0,1.0,139.0,0.0,13539.200000000003,2674.100000000001,1146.6
2020-10-04,VA,1491.0,4679.0,2968.0,3764.0,1038.0,31348.0,24216.0,3706.0,15969.0,3355.0,2995.0,18.0,130.0,35.0,55167.00000000004,12519.900000000005,6276.299999999999
2020-10-04,VT,24.0,100.0,317.0,450.0,33.0,2938.0,2188.0,42.0,207.0,66.0,462.0,0.0,9.0,0.0,1201.6,379.0,68.0
2020-10-04,WA,980.0,2075.0,1750.0,2244.0,497.0,18703.0,13278.0,826.0,2948.0,1614.0,2122.0,8.0,149.0,0.0,33172.399999999994,7998.100000000001,2427.8
2020-10-04,WI,853.0,1366.0,1885.0,4571.0,283.0,27915.0,19476.0,2701.0,10732.0,2060.0,4553.0,6.0,120.0,0.0,24367.1,4895.500000000002,2334.3999999999996
2020-10-04,WV,163.0,947.0,1061.0,1657.0,157.0,10519.0,8714.0,432.0,703.0,741.0,1004.0,1.0,0.0,0.0,14259.499999999998,2451.0,482.2
2020-10-04,WY,19.0,41.0,81.0,321.0,6.0,2897.0,2142.0,24.0,83.0,92.0,254.0,1.0,0.0,0.0,701.6,94.3,37.6
2020-10-11,AK,16.0,26.0,51.0,56.0,3.0,830.0,664.0,3.0,13.0,63.0,185.0,0.0,0.0,0.0,761.9000000000001,62.2,35.5
2020-10-11,AL,1623.0,7212.0,2939.0,4158.0,1194.0,26456.0,19551.0,1851.0,6160.0,6060.0,3827.0,24.0,30.0,3.0,84770.39999999998,14420.399999999989,2934.4999999999995
2020-10-11,AR,552.0,3934.0,2372.0,2772.0,692.0,23654.0,15034.0,883.0,5264.0,3283.0,1895.0,12.0,0.0,0.0,68769.59999999999,13563.499999999998,2673.2999999999993
2020-10-11,AZ,2453.0,2952.0,1697.0,2226.0,620.0,15763.0,10122.0,1046.0,4056.0,2392.0,1866.0,5.0,320.0,15.0,40198.700000000026,8300.299999999996,3418.099999999999
2020-10-11,CA,13004.0,23544.0,28373.0,15234.0,4471.0,114622.0,86620.0,1898.0,5270.0,19261.0,12606.0,98.0,3150.0,309.0,318879.89999999985,61783.70000000002,24677.69999999997
2020-10-11,CO,758.0,1633.0,1224.0,2670.0,557.0,20111.0,14717.0,405.0,1354.0,1506.0,1459.0,6.0,19.0,2.0,24436.400000000005,8394.499999999996,3538.7999999999997
2020-10-11,CT,2696.0,6578.0,2850.0,5103.0,1895.0,24254.0,18224.0,427.0,621.0,3222.0,1486.0,14.0,45.0,0.0,72109.70000000004,20862.199999999993,5427.4000000000015
2020-10-11,DC,348.0,495.0,333.0,306.0,93.0,2584.0,1974.0,13.0,22.0,336.0,110.0,6.0,16.0,0.0,4280.4,1008.0000000000002,373.7
2020-10-11,DE,374.0,934.0,462.0,683.0,255.0,4826.0,3514.0,473.0,176.0,673.0,380.0,1.0,6.0,0.0,9823.1,2607.2000000000007,1048.7
2020-10-11,FL,9486.0,17487.0,7502.0,10990.0,3263.0,80905.0,62266.0,8300.0,18802.0,19425.0,6558.0,61.0,243.0,36.0,198806.40000000017,37281.1,12286.099999999999
2020-10-11,GA,3042.0,9808.0,4971.0,5493.0,1867.0,38174.0,27500.0,3491.0,13802.0,6776.0,3717.0,23.0,102.0,7.0,127038.80000000005,25191.5,9384.199999999997
2020-10-11,GU,0.0,0.0,1.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,HI,47.0,211.0,555.0,393.0,48.0,4201.0,3229.0,184.0,2142.0,164.0,560.0,2.0,110.0,20.0,2753.2,798.4,154.3
2020-10-11,IA,693.0,2948.0,2965.0,3787.0,698.0,28649.0,20368.0,6445.0,22127.0,3174.0,5414.0,19.0,109.0,2.0,63533.900000000016,14987.700000000004,4578.9
2020-10-11,ID,158.0,798.0,419.0,545.0,117.0,5935.0,3736.0,495.0,1440.0,863.0,849.0,0.0,25.0,0.0,17317.699999999997,2800.8000000000006,425.50000000000006
2020-10-11,IL,6018.0,12835.0,6548.0,11070.0,3282.0,86380.0,56748.0,1815.0,5569.0,9735.0,6280.0,47.0,379.0,37.0,158105.10000000015,39230.4,16466.99999999999
2020-10-11,IN,1641.0,6361.0,2740.0,5616.0,1901.0,49975.0,33774.0,6748.0,20223.0,5166.0,2785.0,26.0,195.0,5.0,98057.30000000002,32302.299999999992,10682.299999999996
2020-10-11,KS,568.0,1840.0,1609.0,2282.0,361.0,20653.0,15590.0,2246.0,12886.0,2034.0,2989.0,3.0,25.0,0.0,36949.500000000015,7456.9000000000015,2257.4
2020-10-11,KY,1276.0,3952.0,1551.0,3155.0,687.0,26377.0,20435.0,496.0,440.0,3157.0,2004.0,11.0,227.0,0.0,55370.899999999994,10508.599999999997,2377.9999999999995
2020-10-11,LA,2506.0,8067.0,1370.0,5111.0,1836.0,33499.0,21911.0,568.0,814.0,6364.0,1441.0,32.0,158.0,29.0,98523.09999999998,23012.500000000004,8989.500000000002
2020-10-11,MA,4420.0,10798.0,4332.0,8030.0,3585.0,42420.0,30821.0,535.0,547.0,6608.0,2145.0,21.0,114.0,7.0,132271.7,43092.399999999994,20899.199999999997
2020-10-11,MD,2213.0,5479.0,1803.0,4554.0,1287.0,27147.0,20317.0,193.0,1013.0,3904.0,1652.0,26.0,340.0,0.0,58116.89999999997,13735.499999999998,6483.200000000002
2020-10-11,ME,64.0,300.0,667.0,1040.0,53.0,6614.0,5436.0,103.0,414.0,222.0,1059.0,0.0,6.0,0.0,4739.1,846.8999999999999,241.1
2020-10-11,MI,3058.0,4629.0,2967.0,12846.0,1619.0,39528.0,31534.0,1477.0,2849.0,5129.0,7898.0,35.0,274.0,0.0,58372.60000000001,20462.9,10365.799999999997
2020-10-11,MN,1294.0,2895.0,2413.0,4452.0,834.0,27359.0,21585.0,1305.0,4730.0,3234.0,6104.0,13.0,51.0,37.0,44051.40000000002,12657.3,4630.499999999999
2020-10-11,MO,1420.0,7617.0,2767.0,5523.0,1199.0,54407.0,34118.0,7265.0,19017.0,5694.0,3463.0,17.0,3.0,0.0,114056.9,17117.000000000004,6584.500000000004
2020-10-11,MS,823.0,5120.0,2446.0,2419.0,1013.0,17794.0,13582.0,2672.0,10509.0,3816.0,2472.0,29.0,31.0,3.0,76853.60000000002,15709.9,3879.7
2020-10-11,MT,96.0,222.0,234.0,463.0,23.0,5717.0,3397.0,422.0,1709.0,262.0,709.0,2.0,0.0,0.0,4911.1,526.0,253.70000000000005
2020-10-11,NC,2092.0,7343.0,3541.0,6225.0,1440.0,44523.0,32061.0,2963.0,6828.0,5410.0,3484.0,31.0,70.0,16.0,98373.20000000001,20947.20000000001,7365.4000000000015
2020-10-11,ND,107.0,760.0,329.0,1073.0,161.0,5712.0,4675.0,11.0,49.0,1295.0,1573.0,7.0,0.0,0.0,13165.0,2513.7999999999997,754.6000000000001
2020-10-11,NE,368.0,1020.0,1003.0,2055.0,248.0,14576.0,9892.0,4374.0,15595.0,1253.0,2570.0,2.0,28.0,0.0,22144.10000000001,5612.100000000001,1274.6
2020-10-11,NH,222.0,1095.0,968.0,1384.0,280.0,7331.0,5824.0,198.0,126.0,595.0,1245.0,2.0,15.0,0.0,10988.499999999998,2894.8,611.6
2020-10-11,NJ,6132.0,12992.0,3923.0,8983.0,4177.0,51653.0,34469.0,429.0,1201.0,7864.0,2160.0,102.0,412.0,27.0,128132.19999999995,42115.59999999999,16285.2
2020-10-11,NM,447.0,663.0,202.0,928.0,195.0,6775.0,4708.0,357.0,301.0,555.0,214.0,1.0,0.0,0.0,9617.4,3374.8999999999996,1196.4
2020-10-11,NV,885.0,1282.0,1199.0,730.0,211.0,6673.0,4844.0,126.0,1037.0,1113.0,994.0,6.0,201.0,31.0,15983.299999999997,2833.9000000000005,612.9000000000001
2020-10-11,NY,9934.0,13563.0,7460.0,16196.0,4687.0,111272.0,88981.0,3019.0,9379.0,15586.0,4257.0,55.0,1635.0,203.0,92475.7999999999,30242.100000000013,27316.399999999987
2020-10-11,OH,3745.0,9711.0,5088.0,11793.0,2238.0,84452.0,63957.0,6923.0,12900.0,7484.0,4306.0,26.0,592.0,57.0,150075.40000000023,35092.399999999994,14159.499999999998
2020-10-11,OK,884.0,2635.0,1371.0,2282.0,394.0,27457.0,16021.0,2512.0,12719.0,2222.0,2027.0,13.0,66.0,14.0,50302.400000000016,7395.5999999999985,3191.7000000000007
2020-10-11,OR,482.0,493.0,843.0,1893.0,101.0,9463.0,6657.0,464.0,2561.0,530.0,1052.0,0.0,6.0,0.0,9800.099999999999,2108.7,309.0
2020-10-11,PA,4540.0,14128.0,10034.0,25113.0,3975.0,85260.0,64538.0,3163.0,6895.0,8539.0,8367.0,26.0,323.0,73.0,147630.2000000001,41790.899999999994,15119.799999999997
2020-10-11,PR,3.0,8.0,3.0,3.0,0.0,182.0,67.0,0.0,0.0,18.0,11.0,0.0,12.0,0.0,640.5,0.0,0.0
2020-10-11,RI,709.0,1934.0,709.0,1370.0,568.0,8397.0,6199.0,61.0,201.0,1197.0,534.0,7.0,15.0,0.0,23922.899999999994,6998.200000000002,1597.2999999999995
2020-10-11,SC,1781.0,5646.0,2744.0,3559.0,1030.0,19943.0,15000.0,2749.0,9329.0,3725.0,2558.0,15.0,22.0,0.0,68432.2,12458.599999999995,4185.2
2020-10-11,SD,165.0,509.0,445.0,884.0,109.0,6510.0,5206.0,1609.0,4143.0,766.0,1256.0,3.0,5.0,4.0,11427.300000000003,2124.6000000000004,807.4000000000001
2020-10-11,TN,1543.0,4712.0,2034.0,5363.0,707.0,35927.0,23985.0,2452.0,9182.0,5277.0,2099.0,7.0,199.0,48.0,63043.90000000003,9862.699999999997,3392.6
2020-10-11,TX,6654.0,21994.0,6987.0,12596.0,3904.0,131609.0,76227.0,10261.0,46059.0,16943.0,6411.0,75.0,439.0,124.0,361983.8999999998,69508.30000000002,17865.799999999977
2020-10-11,UT,697.0,773.0,582.0,585.0,159.0,7713.0,5000.0,1092.0,7136.0,1008.0,774.0,2.0,139.0,15.0,15442.199999999995,2909.1000000000004,1288.5
2020-10-11,VA,1538.0,4872.0,3033.0,3890.0,1054.0,31348.0,24233.0,3922.0,15262.0,3532.0,3089.0,19.0,133.0,33.0,56888.20000000002,12591.9,6304.100000000001
2020-10-11,VT,24.0,100.0,320.0,458.0,33.0,2938.0,2198.0,49.0,169.0,68.0,489.0,0.0,9.0,0.0,1175.6,372.1,68.0
2020-10-11,WA,1021.0,2118.0,1804.0,2334.0,508.0,18822.0,13261.0,550.0,2676.0,1669.0,2220.0,8.0,168.0,0.0,33947.89999999998,8122.299999999998,2543.6000000000004
2020-10-11,WI,915.0,1567.0,1964.0,4710.0,298.0,27915.0,19475.0,3668.0,11293.0,2391.0,4861.0,7.0,120.0,0.0,25859.399999999987,4834.500000000002,2379.0000000000005
2020-10-11,WV,169.0,986.0,1081.0,1706.0,159.0,10519.0,8688.0,353.0,1019.0,778.0,1088.0,1.0,0.0,0.0,15134.899999999996,2474.4,504.4
2020-10-11,WY,23.0,70.0,89.0,338.0,8.0,2897.0,2113.0,100.0,279.0,108.0,267.0,1.0,0.0,0.0,1136.6,111.8,103.6
2020-10-18,AK,20.0,30.0,53.0,61.0,3.0,830.0,655.0,1.0,18.0,83.0,188.0,0.0,0.0,0.0,819.0999999999999,61.5,35.5
2020-10-18,AL,1665.0,7383.0,2990.0,4289.0,1217.0,26456.0,19589.0,2195.0,7671.0,6245.0,3914.0,26.0,30.0,2.0,86206.3,14586.800000000003,2904.9000000000015
2020-10-18,AR,613.0,4331.0,2466.0,2919.0,751.0,23654.0,14952.0,1396.0,5291.0,3583.0,1955.0,14.0,0.0,0.0,71592.29999999999,13580.300000000007,2914.7999999999993
2020-10-18,AZ,2497.0,3045.0,1721.0,2263.0,625.0,15763.0,10097.0,1425.0,3893.0,2434.0,1909.0,5.0,316.0,10.0,41443.399999999994,8362.699999999999,3534.499999999998
2020-10-18,CA,13271.0,23948.0,29129.0,15585.0,4528.0,114771.0,86691.0,1640.0,6386.0,19570.0,12856.0,98.0,3124.0,305.0,321614.8000000001,62321.49999999997,24763.599999999995
2020-10-18,CO,778.0,1672.0,1242.0,2744.0,563.0,20056.0,14705.0,801.0,1747.0,1588.0,1514.0,6.0,17.0,2.0,24899.800000000003,8437.0,4163.599999999999
2020-10-18,CT,2743.0,6674.0,2864.0,5192.0,1901.0,24254.0,18179.0,753.0,1142.0,3286.0,1505.0,14.0,45.0,0.0,73675.30000000002,21071.700000000008,5405.500000000004
2020-10-18,DC,355.0,498.0,334.0,315.0,95.0,2584.0,1969.0,24.0,28.0,348.0,110.0,6.0,15.0,0.0,4384.1,1047.0,347.7
2020-10-18,DE,390.0,976.0,468.0,706.0,257.0,4826.0,3479.0,436.0,51.0,712.0,403.0,1.0,6.0,0.0,10429.099999999999,2648.7,1046.3999999999999
2020-10-18,FL,9678.0,17737.0,7597.0,11261.0,3303.0,80905.0,62728.0,8523.0,19936.0,19822.0,6655.0,63.0,243.0,39.0,207120.40000000023,49099.99999999996,12324.299999999996
2020-10-18,GA,3122.0,10042.0,5104.0,5639.0,1897.0,38184.0,27478.0,3766.0,14074.0,6918.0,3792.0,23.0,100.0,6.0,130000.40000000005,25571.299999999996,9383.700000000003
2020-10-18,GU,0.0,0.0,1.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,HI,53.0,218.0,580.0,412.0,51.0,4201.0,3235.0,87.0,2011.0,170.0,576.0,2.0,110.0,20.0,2742.2000000000003,796.5,161.9
2020-10-18,IA,746.0,3281.0,3058.0,3953.0,733.0,28419.0,20217.0,8290.0,25283.0,3495.0,5620.0,19.0,109.0,2.0,70307.4,15593.800000000003,4615.600000000001
2020-10-18,ID,164.0,828.0,435.0,561.0,121.0,5939.0,3692.0,735.0,1644.0,927.0,884.0,0.0,25.0,0.0,17061.600000000006,2813.5000000000005,562.1
2020-10-18,IL,6182.0,13526.0,6786.0,11440.0,3373.0,85304.0,56629.0,2339.0,5706.0,10377.0,6518.0,50.0,377.0,39.0,169416.6,41145.200000000026,16640.599999999988
2020-10-18,IN,1712.0,6935.0,2808.0,5846.0,2019.0,50101.0,33693.0,7568.0,20061.0,5676.0,2928.0,27.0,194.0,2.0,107508.20000000001,34184.50000000002,10826.100000000008
2020-10-18,KS,598.0,2034.0,1650.0,2397.0,394.0,20657.0,15529.0,2917.0,13148.0,2309.0,3129.0,3.0,25.0,0.0,41051.699999999975,8340.6,2484.3
2020-10-18,KY,1348.0,4356.0,1616.0,3304.0,740.0,26382.0,20351.0,844.0,765.0,3538.0,2073.0,11.0,227.0,0.0,60580.899999999994,11171.1,2414.0999999999985
2020-10-18,LA,2561.0,8195.0,1387.0,5260.0,1862.0,33499.0,22077.0,360.0,462.0,6441.0,1451.0,33.0,158.0,29.0,91732.90000000001,20726.199999999983,9135.299999999996
2020-10-18,MA,4479.0,10875.0,4424.0,8201.0,3598.0,42417.0,30834.0,693.0,477.0,6683.0,2198.0,22.0,112.0,6.0,133527.7999999999,43143.899999999994,20912.399999999994
2020-10-18,MD,2263.0,5525.0,1833.0,4649.0,1289.0,27142.0,20311.0,397.0,551.0,3979.0,1687.0,26.0,340.0,0.0,59940.100000000006,13645.900000000001,6426.600000000002
2020-10-18,ME,64.0,300.0,680.0,1090.0,55.0,6614.0,5422.0,88.0,656.0,226.0,1109.0,0.0,6.0,0.0,4737.3,877.8999999999999,258.79999999999995
2020-10-18,MI,3158.0,4882.0,3067.0,13168.0,1653.0,39708.0,31512.0,2928.0,5099.0,5390.0,8155.0,35.0,257.0,2.0,62814.59999999998,21497.200000000008,12486.9
2020-10-18,MN,1371.0,3054.0,2520.0,4614.0,882.0,27326.0,21095.0,1074.0,4363.0,3577.0,6392.0,16.0,51.0,37.0,46235.299999999996,13294.700000000003,4478.200000000001
2020-10-18,MO,1541.0,8358.0,2831.0,5809.0,1293.0,54239.0,34114.0,7728.0,20569.0,6237.0,3601.0,18.0,3.0,0.0,124350.90000000011,18698.60000000002,6351.500000000008
2020-10-18,MS,842.0,5259.0,2466.0,2489.0,1021.0,17832.0,13562.0,3286.0,11160.0,3976.0,2487.0,30.0,31.0,3.0,79002.19999999997,15967.00000000001,3570.4999999999995
2020-10-18,MT,100.0,291.0,248.0,498.0,39.0,5757.0,3393.0,820.0,1604.0,345.0,760.0,2.0,0.0,0.0,6472.5999999999985,987.1999999999998,328.80000000000007
2020-10-18,NC,2220.0,7801.0,3637.0,6489.0,1502.0,44664.0,31976.0,3566.0,7887.0,5746.0,3603.0,35.0,70.0,17.0,104887.20000000007,22361.69999999999,7692.700000000001
2020-10-18,ND,126.0,834.0,345.0,1150.0,193.0,5685.0,4639.0,14.0,39.0,1472.0,1673.0,7.0,0.0,0.0,15563.199999999995,3698.3,994.1999999999999
2020-10-18,NE,380.0,1175.0,1027.0,2142.0,264.0,14540.0,9842.0,5841.0,17691.0,1423.0,2656.0,2.0,28.0,0.0,25274.5,5879.9,1390.1999999999996
2020-10-18,NH,226.0,1115.0,988.0,1423.0,286.0,7331.0,5800.0,315.0,144.0,610.0,1289.0,2.0,15.0,0.0,11546.899999999998,2994.9000000000005,617.2
2020-10-18,NJ,6279.0,13064.0,3951.0,9107.0,4186.0,51653.0,34591.0,577.0,1365.0,7942.0,2185.0,102.0,411.0,38.0,130140.90000000002,42130.59999999997,16195.799999999992
2020-10-18,NM,466.0,705.0,207.0,950.0,197.0,6780.0,4722.0,320.0,237.0,609.0,222.0,1.0,2.0,0.0,9939.0,3269.0,1210.8
2020-10-18,NV,925.0,1294.0,1222.0,762.0,213.0,6673.0,4858.0,515.0,1506.0,1143.0,1007.0,6.0,201.0,32.0,16536.6,2875.8999999999996,620.5999999999999
2020-10-18,NY,9997.0,13691.0,7511.0,16648.0,4713.0,111681.0,88778.0,4178.0,9589.0,15759.0,4305.0,56.0,1643.0,204.0,96080.60000000012,30774.899999999998,27336.999999999985
2020-10-18,OH,3895.0,10392.0,5255.0,12251.0,2309.0,84564.0,64002.0,8677.0,14065.0,8028.0,4513.0,27.0,583.0,54.0,160798.4,36255.40000000001,14008.000000000002
2020-10-18,OK,969.0,2946.0,1419.0,2387.0,439.0,27559.0,16088.0,2928.0,13740.0,2464.0,2124.0,13.0,63.0,14.0,56077.9,8448.4,2500.6999999999994
2020-10-18,OR,520.0,505.0,851.0,2013.0,109.0,9348.0,6537.0,563.0,2882.0,568.0,1083.0,0.0,6.0,0.0,9743.8,2135.4,355.4
2020-10-18,PA,4650.0,14492.0,10282.0,25758.0,4043.0,85307.0,64406.0,3193.0,8375.0,8836.0,8715.0,26.0,336.0,75.0,150183.20000000004,42879.7,15190.500000000002
2020-10-18,PR,3.0,8.0,3.0,3.0,0.0,182.0,75.0,0.0,0.0,18.0,13.0,0.0,12.0,0.0,557.0,0.0,0.0
2020-10-18,RI,720.0,1955.0,727.0,1411.0,583.0,8397.0,6195.0,60.0,45.0,1221.0,552.0,7.0,15.0,0.0,23089.499999999996,6817.6,1614.7999999999995
2020-10-18,SC,1862.0,5834.0,2822.0,3649.0,1055.0,19943.0,15012.0,3277.0,10009.0,3853.0,2587.0,17.0,22.0,0.0,73073.90000000001,12876.099999999999,4164.100000000001
2020-10-18,SD,177.0,622.0,478.0,945.0,132.0,6510.0,5199.0,1539.0,4285.0,893.0,1333.0,4.0,5.0,4.0,14791.600000000002,2819.900000000001,922.7000000000002
