Provider State,Week Ending,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths
WV,2020-05-31,2.0,27.0,0.0,222.0,20.0,156.0,44.0,686.0,1.0,40.0,0.0,160.0,36.0,149.0,0.0,0.0
WV,2020-06-07,6.0,33.0,5.0,227.0,12.0,168.0,48.0,734.0,0.0,40.0,4.0,164.0,26.0,175.0,0.0,0.0
WV,2020-06-14,10.0,43.0,2.0,229.0,6.0,174.0,45.0,779.0,0.0,40.0,1.0,165.0,33.0,208.0,0.0,0.0
WV,2020-06-21,9.0,52.0,2.0,231.0,9.0,183.0,37.0,816.0,2.0,42.0,1.0,166.0,25.0,233.0,0.0,0.0
WV,2020-06-28,7.0,59.0,1.0,232.0,15.0,198.0,45.0,861.0,0.0,42.0,4.0,170.0,26.0,259.0,0.0,0.0
WV,2020-07-05,1.0,60.0,3.0,235.0,26.0,224.0,36.0,897.0,0.0,42.0,6.0,176.0,29.0,288.0,0.0,0.0
WV,2020-07-12,3.0,63.0,4.0,239.0,32.0,256.0,39.0,936.0,0.0,42.0,14.0,190.0,55.0,343.0,0.0,0.0
WV,2020-07-19,3.0,66.0,7.0,246.0,28.0,284.0,47.0,983.0,0.0,42.0,13.0,203.0,55.0,398.0,0.0,0.0
WV,2020-07-26,1.0,67.0,14.0,260.0,50.0,334.0,68.0,1051.0,3.0,45.0,13.0,216.0,39.0,437.0,0.0,0.0
WV,2020-08-02,2.0,69.0,37.0,297.0,48.0,382.0,63.0,1114.0,7.0,52.0,43.0,259.0,42.0,479.0,0.0,0.0
WV,2020-08-09,3.0,72.0,45.0,342.0,134.0,516.0,60.0,1174.0,6.0,58.0,30.0,289.0,33.0,512.0,0.0,0.0
WV,2020-08-16,2.0,74.0,64.0,406.0,69.0,585.0,51.0,1225.0,11.0,69.0,46.0,335.0,45.0,557.0,0.0,0.0
WV,2020-08-23,4.0,78.0,129.0,535.0,39.0,624.0,60.0,1285.0,5.0,74.0,92.0,427.0,30.0,587.0,0.0,0.0
WV,2020-08-30,13.0,91.0,138.0,673.0,63.0,687.0,72.0,1357.0,17.0,91.0,80.0,507.0,53.0,640.0,0.0,0.0
WV,2020-09-06,19.0,110.0,114.0,787.0,125.0,812.0,70.0,1427.0,23.0,114.0,80.0,587.0,86.0,726.0,0.0,0.0
WV,2020-09-13,18.0,128.0,36.0,823.0,60.0,872.0,60.0,1487.0,14.0,128.0,29.0,616.0,71.0,797.0,0.0,0.0
WV,2020-09-20,14.0,142.0,50.0,873.0,80.0,952.0,56.0,1543.0,13.0,141.0,58.0,674.0,86.0,883.0,0.0,0.0
WV,2020-09-27,9.0,151.0,39.0,912.0,56.0,1008.0,60.0,1603.0,10.0,151.0,35.0,709.0,67.0,950.0,0.0,0.0
WV,2020-10-04,12.0,163.0,31.0,943.0,53.0,1061.0,54.0,1657.0,6.0,157.0,39.0,748.0,54.0,1004.0,1.0,1.0
WV,2020-10-11,6.0,169.0,40.0,983.0,20.0,1081.0,49.0,1706.0,2.0,159.0,37.0,785.0,84.0,1088.0,0.0,1.0
WV,2020-10-18,16.0,185.0,97.0,1080.0,39.0,1120.0,58.0,1764.0,6.0,165.0,55.0,840.0,53.0,1141.0,0.0,1.0
WV,2020-10-25,6.0,191.0,167.0,1247.0,24.0,1144.0,65.0,1829.0,18.0,183.0,98.0,938.0,53.0,1194.0,0.0,1.0
WV,2020-11-01,8.0,199.0,165.0,1412.0,24.0,1168.0,49.0,1878.0,10.0,193.0,106.0,1044.0,45.0,1239.0,0.0,1.0
WY,2020-05-24,7.0,7.0,10.0,10.0,16.0,16.0,77.0,77.0,2.0,2.0,11.0,11.0,54.0,54.0,0.0,0.0
WY,2020-05-31,2.0,9.0,4.0,14.0,4.0,20.0,13.0,90.0,1.0,3.0,3.0,14.0,11.0,65.0,0.0,0.0
WY,2020-06-07,1.0,10.0,2.0,16.0,2.0,22.0,8.0,98.0,0.0,3.0,0.0,14.0,7.0,72.0,0.0,0.0
WY,2020-06-14,0.0,10.0,0.0,16.0,4.0,26.0,12.0,110.0,0.0,3.0,1.0,15.0,9.0,81.0,0.0,0.0
WY,2020-06-21,1.0,11.0,0.0,16.0,1.0,27.0,13.0,123.0,2.0,5.0,0.0,15.0,9.0,90.0,0.0,0.0
WY,2020-06-28,0.0,11.0,0.0,16.0,2.0,29.0,13.0,136.0,0.0,5.0,1.0,16.0,7.0,97.0,0.0,0.0
WY,2020-07-05,0.0,11.0,0.0,16.0,0.0,29.0,10.0,146.0,0.0,5.0,2.0,18.0,10.0,107.0,0.0,0.0
WY,2020-07-12,2.0,13.0,0.0,16.0,2.0,31.0,9.0,155.0,0.0,5.0,4.0,22.0,14.0,121.0,0.0,0.0
WY,2020-07-19,0.0,13.0,0.0,16.0,28.0,59.0,6.0,161.0,0.0,5.0,9.0,31.0,36.0,157.0,0.0,0.0
WY,2020-07-26,0.0,13.0,0.0,16.0,3.0,62.0,9.0,170.0,0.0,5.0,4.0,35.0,5.0,162.0,0.0,0.0
WY,2020-08-02,0.0,13.0,0.0,16.0,1.0,63.0,10.0,180.0,0.0,5.0,1.0,36.0,6.0,168.0,0.0,0.0
WY,2020-08-09,0.0,13.0,0.0,16.0,1.0,64.0,9.0,189.0,0.0,5.0,2.0,38.0,4.0,172.0,0.0,0.0
WY,2020-08-16,0.0,13.0,0.0,16.0,2.0,66.0,12.0,201.0,0.0,5.0,3.0,41.0,8.0,180.0,0.0,0.0
WY,2020-08-23,0.0,13.0,0.0,16.0,0.0,66.0,14.0,215.0,0.0,5.0,2.0,43.0,2.0,182.0,0.0,0.0
WY,2020-08-30,1.0,14.0,1.0,17.0,3.0,69.0,18.0,233.0,0.0,5.0,1.0,44.0,8.0,190.0,0.0,0.0
WY,2020-09-06,2.0,16.0,0.0,17.0,3.0,72.0,17.0,250.0,0.0,5.0,3.0,47.0,19.0,209.0,0.0,0.0
WY,2020-09-13,1.0,17.0,0.0,17.0,1.0,73.0,20.0,270.0,0.0,5.0,3.0,50.0,9.0,218.0,0.0,0.0
WY,2020-09-20,0.0,17.0,0.0,17.0,0.0,73.0,21.0,291.0,0.0,5.0,7.0,57.0,13.0,231.0,0.0,0.0
WY,2020-09-27,1.0,18.0,3.0,20.0,0.0,73.0,16.0,307.0,0.0,5.0,18.0,75.0,9.0,240.0,0.0,0.0
WY,2020-10-04,1.0,19.0,21.0,41.0,8.0,81.0,14.0,321.0,1.0,6.0,17.0,92.0,14.0,254.0,1.0,1.0
WY,2020-10-11,4.0,23.0,29.0,70.0,8.0,89.0,17.0,338.0,2.0,8.0,16.0,108.0,13.0,267.0,0.0,1.0
WY,2020-10-18,5.0,28.0,54.0,124.0,27.0,116.0,15.0,353.0,3.0,11.0,38.0,146.0,31.0,298.0,0.0,1.0
WY,2020-10-25,7.0,35.0,39.0,163.0,20.0,136.0,22.0,375.0,11.0,22.0,32.0,178.0,26.0,324.0,2.0,3.0
WY,2020-11-01,9.0,44.0,55.0,218.0,18.0,154.0,13.0,388.0,6.0,28.0,83.0,261.0,22.0,346.0,0.0,3.0
